1.227067669172932369e+02	2.518045112781954913e+02	7.904769023255195748e+01
1.233458646616541330e+02	2.518045112781954913e+02	7.908233992859048556e+01
1.239849624060150433e+02	2.518045112781954913e+02	7.911237518659820012e+01
1.246240601503759393e+02	2.518045112781954913e+02	7.913779364229506541e+01
1.252631578947368496e+02	2.518045112781954913e+02	7.915859329355899376e+01
1.259022556390977456e+02	2.518045112781954913e+02	7.917477250121358168e+01
1.265413533834586559e+02	2.518045112781954913e+02	7.918632998967343894e+01
1.271804511278195520e+02	2.518045112781954913e+02	7.919326484744675554e+01
1.278195488721804622e+02	2.518045112781954913e+02	7.919557652749462306e+01
1.284586466165413583e+02	2.518045112781954913e+02	7.919326484744675554e+01
1.290977443609022544e+02	2.518045112781954913e+02	7.918632998967343894e+01
1.297368421052631504e+02	2.518045112781954913e+02	7.917477250121358168e+01
1.303759398496240749e+02	2.518045112781954913e+02	7.915859329355899376e+01
1.310150375939849710e+02	2.518045112781954913e+02	7.913779364229506541e+01
1.316541353383458670e+02	2.518045112781954913e+02	7.911237518659820012e+01
1.322932330827067631e+02	2.518045112781954913e+02	7.908233992859048556e+01
1.386842105263157805e+02	2.518045112781954913e+02	7.852876119605211613e+01
1.393233082706767050e+02	2.518045112781954913e+02	7.844817598648265289e+01
1.399624060150376010e+02	2.518045112781954913e+02	7.836302588359366439e+01
1.406015037593984971e+02	2.518045112781954913e+02	7.827331748572885317e+01
1.412406015037593932e+02	2.518045112781954913e+02	7.817905773070883413e+01
1.099248120300751879e+02	2.511654135338345952e+02	7.828481601741179929e+01
1.105639097744360981e+02	2.511654135338345952e+02	7.841134928172760965e+01
1.112030075187969942e+02	2.511654135338345952e+02	7.853336717668123867e+01
1.118421052631579045e+02	2.511654135338345952e+02	7.865086032957233897e+01
1.156766917293233092e+02	2.511654135338345952e+02	7.926031591441847013e+01
1.163157894736842195e+02	2.511654135338345952e+02	7.934590098719587559e+01
1.169548872180451156e+02	2.511654135338345952e+02	7.942689823751474876e+01
1.175939849624060116e+02	2.511654135338345952e+02	7.950330131310164461e+01
1.182330827067669219e+02	2.511654135338345952e+02	7.957510421123234323e+01
1.188721804511278179e+02	2.511654135338345952e+02	7.964230128106723328e+01
1.195112781954887282e+02	2.511654135338345952e+02	7.970488722585562869e+01
1.201503759398496243e+02	2.511654135338345952e+02	7.976285710500756920e+01
1.207894736842105345e+02	2.511654135338345952e+02	7.981620633603118620e+01
1.214285714285714306e+02	2.511654135338345952e+02	7.986493069633368691e+01
1.220676691729323409e+02	2.511654135338345952e+02	7.990902632488447921e+01
1.227067669172932369e+02	2.511654135338345952e+02	7.994848972373873153e+01
1.233458646616541330e+02	2.511654135338345952e+02	7.998331775942043009e+01
1.239849624060150433e+02	2.511654135338345952e+02	8.001350766416283022e+01
1.246240601503759393e+02	2.511654135338345952e+02	8.003905703700614538e+01
1.252631578947368496e+02	2.511654135338345952e+02	8.005996384475051286e+01
1.259022556390977456e+02	2.511654135338345952e+02	8.007622642276436409e+01
1.265413533834586559e+02	2.511654135338345952e+02	8.008784347564635198e+01
1.271804511278195520e+02	2.511654135338345952e+02	8.009481407774097761e+01
1.278195488721804622e+02	2.511654135338345952e+02	8.009713767350747560e+01
1.284586466165413583e+02	2.511654135338345952e+02	8.009481407774097761e+01
1.290977443609022544e+02	2.511654135338345952e+02	8.008784347564635198e+01
1.297368421052631504e+02	2.511654135338345952e+02	8.007622642276436409e+01
1.303759398496240749e+02	2.511654135338345952e+02	8.005996384475051286e+01
1.310150375939849710e+02	2.511654135338345952e+02	8.003905703700614538e+01
1.316541353383458670e+02	2.511654135338345952e+02	8.001350766416283022e+01
1.322932330827067631e+02	2.511654135338345952e+02	7.998331775942043009e+01
1.329323308270676876e+02	2.511654135338345952e+02	7.994848972373873153e+01
1.335714285714285836e+02	2.511654135338345952e+02	7.990902632488447921e+01
1.342105263157894797e+02	2.511654135338345952e+02	7.986493069633368691e+01
1.348496240601503757e+02	2.511654135338345952e+02	7.981620633603118620e+01
1.354887218045112718e+02	2.511654135338345952e+02	7.976285710500756920e+01
1.361278195488721963e+02	2.511654135338345952e+02	7.970488722585562869e+01
1.367669172932330923e+02	2.511654135338345952e+02	7.964230128106723328e+01
1.374060150375939884e+02	2.511654135338345952e+02	7.957510421123234323e+01
1.380451127819548844e+02	2.511654135338345952e+02	7.950330131310164461e+01
1.418796992481203176e+02	2.511654135338345952e+02	7.897610247469238232e+01
1.425187969924812137e+02	2.511654135338345952e+02	7.887223653693888537e+01
1.431578947368421098e+02	2.511654135338345952e+02	7.876381969073433709e+01
1.437969924812030058e+02	2.511654135338345952e+02	7.865086032957233897e+01
1.073684210526315894e+02	2.505263157894736992e+02	7.862320784043042465e+01
1.080075187969924855e+02	2.505263157894736992e+02	7.876843181484197487e+01
1.086466165413533815e+02	2.505263157894736992e+02	7.890915962918458604e+01
1.124812030075188005e+02	2.505263157894736992e+02	7.965852512169291799e+01
1.131203007518796966e+02	2.505263157894736992e+02	7.976749552380415764e+01
1.137593984962406068e+02	2.505263157894736992e+02	7.987189242585871796e+01
1.143984962406015029e+02	2.505263157894736992e+02	7.997170764416398470e+01
1.150375939849624132e+02	2.505263157894736992e+02	8.006693333591846340e+01
1.156766917293233092e+02	2.505263157894736992e+02	8.015756200224157624e+01
1.163157894736842195e+02	2.505263157894736992e+02	8.024358649108182817e+01
1.169548872180451156e+02	2.505263157894736992e+02	8.032500000000001705e+01
1.175939849624060116e+02	2.505263157894736992e+02	8.040179607882561186e+01
1.182330827067669219e+02	2.505263157894736992e+02	8.047396863218372687e+01
1.188721804511278179e+02	2.505263157894736992e+02	8.054151192189013386e+01
1.195112781954887282e+02	2.505263157894736992e+02	8.060442056921284859e+01
1.201503759398496243e+02	2.505263157894736992e+02	8.066268955699700882e+01
1.207894736842105345e+02	2.505263157894736992e+02	8.071631423165277397e+01
1.214285714285714306e+02	2.505263157894736992e+02	8.076529030500265094e+01
1.220676691729323409e+02	2.505263157894736992e+02	8.080961385598801883e+01
1.227067669172932369e+02	2.505263157894736992e+02	8.084928133223222346e+01
1.233458646616541330e+02	2.505263157894736992e+02	8.088428955145948862e+01
1.239849624060150433e+02	2.505263157894736992e+02	8.091463570276793860e+01
1.246240601503759393e+02	2.505263157894736992e+02	8.094031734775569475e+01
1.252631578947368496e+02	2.505263157894736992e+02	8.096133242149892340e+01
1.259022556390977456e+02	2.505263157894736992e+02	8.097767923338109597e+01
1.265413533834586559e+02	2.505263157894736992e+02	8.098935646777235320e+01
1.271804511278195520e+02	2.505263157894736992e+02	8.099636318455868889e+01
1.278195488721804622e+02	2.505263157894736992e+02	8.099869881952032813e+01
1.284586466165413583e+02	2.505263157894736992e+02	8.099636318455868889e+01
1.290977443609022544e+02	2.505263157894736992e+02	8.098935646777235320e+01
1.297368421052631504e+02	2.505263157894736992e+02	8.097767923338109597e+01
1.303759398496240749e+02	2.505263157894736992e+02	8.096133242149892340e+01
1.310150375939849710e+02	2.505263157894736992e+02	8.094031734775569475e+01
1.316541353383458670e+02	2.505263157894736992e+02	8.091463570276793860e+01
1.322932330827067631e+02	2.505263157894736992e+02	8.088428955145948862e+01
1.329323308270676876e+02	2.505263157894736992e+02	8.084928133223222346e+01
1.335714285714285836e+02	2.505263157894736992e+02	8.080961385598801883e+01
1.342105263157894797e+02	2.505263157894736992e+02	8.076529030500265094e+01
1.348496240601503757e+02	2.505263157894736992e+02	8.071631423165277397e+01
1.354887218045112718e+02	2.505263157894736992e+02	8.066268955699700882e+01
1.361278195488721963e+02	2.505263157894736992e+02	8.060442056921284859e+01
1.367669172932330923e+02	2.505263157894736992e+02	8.054151192189013386e+01
1.374060150375939884e+02	2.505263157894736992e+02	8.047396863218372687e+01
1.380451127819548844e+02	2.505263157894736992e+02	8.040179607882561186e+01
1.386842105263157805e+02	2.505263157894736992e+02	8.032500000000001705e+01
1.393233082706767050e+02	2.505263157894736992e+02	8.024358649108182817e+01
1.399624060150376010e+02	2.505263157894736992e+02	8.015756200224157624e+01
1.406015037593984971e+02	2.505263157894736992e+02	8.006693333591846340e+01
1.412406015037593932e+02	2.505263157894736992e+02	7.997170764416398470e+01
1.450751879699248263e+02	2.505263157894736992e+02	7.930425979836623185e+01
1.457142857142857224e+02	2.505263157894736992e+02	7.917708393812823431e+01
1.463533834586466185e+02	2.505263157894736992e+02	7.904538049542435374e+01
1.048120300751879768e+02	2.498872180451128031e+02	7.888377417171354011e+01
1.054511278195488728e+02	2.498872180451128031e+02	7.904769023255195748e+01
1.060902255639097831e+02	2.498872180451128031e+02	7.920713538371362006e+01
1.099248120300751879e+02	2.498872180451128031e+02	8.006925656134654901e+01
1.105639097744360981e+02	2.498872180451128031e+02	8.019708151034777188e+01
1.112030075187969942e+02	2.498872180451128031e+02	8.032034677730779038e+01
1.118421052631579045e+02	2.498872180451128031e+02	8.043904270284262736e+01
1.124812030075188005e+02	2.498872180451128031e+02	8.055315995983190192e+01
1.131203007518796966e+02	2.498872180451128031e+02	8.066268955699700882e+01
1.137593984962406068e+02	2.498872180451128031e+02	8.076762284236606604e+01
1.143984962406015029e+02	2.498872180451128031e+02	8.086795150662243259e+01
1.150375939849624132e+02	2.498872180451128031e+02	8.096366758633412530e+01
1.156766917293233092e+02	2.498872180451128031e+02	8.105476346706129220e+01
1.163157894736842195e+02	2.498872180451128031e+02	8.114123188633828931e+01
1.169548872180451156e+02	2.498872180451128031e+02	8.122306593652886875e+01
1.175939849624060116e+02	2.498872180451128031e+02	8.130025906755069798e+01
1.182330827067669219e+02	2.498872180451128031e+02	8.137280508946761870e+01
1.188721804511278179e+02	2.498872180451128031e+02	8.144069817494657570e+01
1.195112781954887282e+02	2.498872180451128031e+02	8.150393286157752470e+01
1.201503759398496243e+02	2.498872180451128031e+02	8.156250405405410220e+01
1.207894736842105345e+02	2.498872180451128031e+02	8.161640702621254206e+01
1.214285714285714306e+02	2.498872180451128031e+02	8.166563742292761674e+01
1.220676691729323409e+02	2.498872180451128031e+02	8.171019126186328663e+01
1.227067669172932369e+02	2.498872180451128031e+02	8.175006493507711980e+01
1.233458646616541330e+02	2.498872180451128031e+02	8.178525521047581037e+01
1.239849624060150433e+02	2.498872180451128031e+02	8.181575923312192344e+01
1.246240601503759393e+02	2.498872180451128031e+02	8.184157452638928021e+01
1.252631578947368496e+02	2.498872180451128031e+02	8.186269899296686958e+01
1.259022556390977456e+02	2.498872180451128031e+02	8.187913091570965207e+01
1.265413533834586559e+02	2.498872180451128031e+02	8.189086895833600011e+01
1.271804511278195520e+02	2.498872180451128031e+02	8.189791216597069479e+01
1.278195488721804622e+02	2.498872180451128031e+02	8.190025996553318066e+01
1.284586466165413583e+02	2.498872180451128031e+02	8.189791216597069479e+01
1.290977443609022544e+02	2.498872180451128031e+02	8.189086895833600011e+01
1.297368421052631504e+02	2.498872180451128031e+02	8.187913091570965207e+01
1.303759398496240749e+02	2.498872180451128031e+02	8.186269899296686958e+01
1.310150375939849710e+02	2.498872180451128031e+02	8.184157452638928021e+01
1.316541353383458670e+02	2.498872180451128031e+02	8.181575923312192344e+01
1.322932330827067631e+02	2.498872180451128031e+02	8.178525521047581037e+01
1.329323308270676876e+02	2.498872180451128031e+02	8.175006493507711980e+01
1.335714285714285836e+02	2.498872180451128031e+02	8.171019126186328663e+01
1.342105263157894797e+02	2.498872180451128031e+02	8.166563742292761674e+01
1.348496240601503757e+02	2.498872180451128031e+02	8.161640702621254206e+01
1.354887218045112718e+02	2.498872180451128031e+02	8.156250405405410220e+01
1.361278195488721963e+02	2.498872180451128031e+02	8.150393286157752470e+01
1.367669172932330923e+02	2.498872180451128031e+02	8.144069817494657570e+01
1.374060150375939884e+02	2.498872180451128031e+02	8.137280508946761870e+01
1.380451127819548844e+02	2.498872180451128031e+02	8.130025906755069798e+01
1.386842105263157805e+02	2.498872180451128031e+02	8.122306593652886875e+01
1.393233082706767050e+02	2.498872180451128031e+02	8.114123188633828931e+01
1.399624060150376010e+02	2.498872180451128031e+02	8.105476346706129220e+01
1.406015037593984971e+02	2.498872180451128031e+02	8.096366758633412530e+01
1.412406015037593932e+02	2.498872180451128031e+02	8.086795150662243259e+01
1.418796992481203176e+02	2.498872180451128031e+02	8.076762284236606604e+01
1.425187969924812137e+02	2.498872180451128031e+02	8.066268955699700882e+01
1.431578947368421098e+02	2.498872180451128031e+02	8.055315995983190192e+01
1.437969924812030058e+02	2.498872180451128031e+02	8.043904270284262736e+01
1.476315789473684390e+02	2.498872180451128031e+02	7.965852512169291799e+01
1.482706766917293351e+02	2.498872180451128031e+02	7.951256455233041720e+01
1.489097744360902311e+02	2.498872180451128031e+02	7.936209744904149943e+01
1.028947368421052602e+02	2.492481203007518786e+02	7.924875356060769604e+01
1.035338345864661704e+02	2.492481203007518786e+02	7.942689823751474876e+01
1.041729323308270665e+02	2.492481203007518786e+02	7.960058972448055670e+01
1.073684210526315894e+02	2.492481203007518786e+02	8.040179607882561186e+01
1.080075187969924855e+02	2.492481203007518786e+02	8.054850065132717418e+01
1.086466165413533815e+02	2.492481203007518786e+02	8.069066558987725557e+01
1.092857142857142918e+02	2.492481203007518786e+02	8.082827977826021026e+01
1.099248120300751879e+02	2.492481203007518786e+02	8.096133242149892340e+01
1.105639097744360981e+02	2.492481203007518786e+02	8.108981304995387518e+01
1.112030075187969942e+02	2.492481203007518786e+02	8.121371152331956011e+01
1.118421052631579045e+02	2.492481203007518786e+02	8.133301803451526268e+01
1.124812030075188005e+02	2.492481203007518786e+02	8.144772311346648053e+01
1.131203007518796966e+02	2.492481203007518786e+02	8.155781763077357027e+01
1.137593984962406068e+02	2.492481203007518786e+02	8.166329280126497281e+01
1.143984962406015029e+02	2.492481203007518786e+02	8.176414018743118106e+01
1.150375939849624132e+02	2.492481203007518786e+02	8.186035170273679284e+01
1.156766917293233092e+02	2.492481203007518786e+02	8.195191961480763609e+01
1.163157894736842195e+02	2.492481203007518786e+02	8.203883654848988272e+01
1.169548872180451156e+02	2.492481203007518786e+02	8.212109548877860732e+01
1.175939849624060116e+02	2.492481203007518786e+02	8.219868978361306233e+01
1.182330827067669219e+02	2.492481203007518786e+02	8.227161314653574209e+01
1.188721804511278179e+02	2.492481203007518786e+02	8.233985965921375794e+01
1.195112781954887282e+02	2.492481203007518786e+02	8.240342377381873007e+01
1.201503759398496243e+02	2.492481203007518786e+02	8.246230031526442872e+01
1.207894736842105345e+02	2.492481203007518786e+02	8.251648448329910934e+01
1.214285714285714306e+02	2.492481203007518786e+02	8.256597185445096443e+01
1.220676691729323409e+02	2.492481203007518786e+02	8.261075838382490133e+01
1.227067669172932369e+02	2.492481203007518786e+02	8.265084040674874188e+01
1.233458646616541330e+02	2.492481203007518786e+02	8.268621464026740853e+01
1.239849624060150433e+02	2.492481203007518786e+02	8.271687818448377527e+01
1.246240601503759393e+02	2.492481203007518786e+02	8.274282852374476249e+01
1.252631578947368496e+02	2.492481203007518786e+02	8.276406352767143915e+01
1.259022556390977456e+02	2.492481203007518786e+02	8.278058145203252138e+01
1.265413533834586559e+02	2.492481203007518786e+02	8.279238093946018751e+01
1.271804511278195520e+02	2.492481203007518786e+02	8.279946102000724295e+01
1.278195488721804622e+02	2.492481203007518786e+02	8.280182111154600477e+01
1.284586466165413583e+02	2.492481203007518786e+02	8.279946102000724295e+01
1.290977443609022544e+02	2.492481203007518786e+02	8.279238093946018751e+01
1.297368421052631504e+02	2.492481203007518786e+02	8.278058145203252138e+01
1.303759398496240749e+02	2.492481203007518786e+02	8.276406352767143915e+01
1.310150375939849710e+02	2.492481203007518786e+02	8.274282852374476249e+01
1.316541353383458670e+02	2.492481203007518786e+02	8.271687818448377527e+01
1.322932330827067631e+02	2.492481203007518786e+02	8.268621464026740853e+01
1.329323308270676876e+02	2.492481203007518786e+02	8.265084040674874188e+01
1.335714285714285836e+02	2.492481203007518786e+02	8.261075838382490133e+01
1.342105263157894797e+02	2.492481203007518786e+02	8.256597185445096443e+01
1.348496240601503757e+02	2.492481203007518786e+02	8.251648448329910934e+01
1.354887218045112718e+02	2.492481203007518786e+02	8.246230031526442872e+01
1.361278195488721963e+02	2.492481203007518786e+02	8.240342377381873007e+01
1.367669172932330923e+02	2.492481203007518786e+02	8.233985965921375794e+01
1.374060150375939884e+02	2.492481203007518786e+02	8.227161314653574209e+01
1.380451127819548844e+02	2.492481203007518786e+02	8.219868978361306233e+01
1.386842105263157805e+02	2.492481203007518786e+02	8.212109548877860732e+01
1.393233082706767050e+02	2.492481203007518786e+02	8.203883654848988272e+01
1.399624060150376010e+02	2.492481203007518786e+02	8.195191961480763609e+01
1.406015037593984971e+02	2.492481203007518786e+02	8.186035170273679284e+01
1.412406015037593932e+02	2.492481203007518786e+02	8.176414018743118106e+01
1.418796992481203176e+02	2.492481203007518786e+02	8.166329280126497281e+01
1.425187969924812137e+02	2.492481203007518786e+02	8.155781763077357027e+01
1.431578947368421098e+02	2.492481203007518786e+02	8.144772311346648053e+01
1.437969924812030058e+02	2.492481203007518786e+02	8.133301803451526268e+01
1.444360902255639019e+02	2.492481203007518786e+02	8.121371152331956011e+01
1.450751879699248263e+02	2.492481203007518786e+02	8.108981304995387518e+01
1.457142857142857224e+02	2.492481203007518786e+02	8.096133242149892340e+01
1.463533834586466185e+02	2.492481203007518786e+02	8.082827977826021026e+01
1.495488721804511272e+02	2.492481203007518786e+02	8.009481407774097761e+01
1.501879699248120232e+02	2.492481203007518786e+02	7.993456044952789341e+01
1.508270676691729477e+02	2.492481203007518786e+02	7.976981477924530850e+01
1.016165413533834680e+02	2.486090225563909826e+02	7.976053794164968735e+01
1.022556390977443641e+02	2.486090225563909826e+02	7.994848972373873153e+01
1.054511278195488728e+02	2.486090225563909826e+02	8.082127982299330426e+01
1.060902255639097831e+02	2.486090225563909826e+02	8.098235003310728075e+01
1.067293233082706791e+02	2.486090225563909826e+02	8.113889433659981876e+01
1.073684210526315894e+02	2.486090225563909826e+02	8.129090049741206769e+01
1.080075187969924855e+02	2.486090225563909826e+02	8.143835659195893584e+01
1.086466165413533815e+02	2.486090225563909826e+02	8.158125101362310261e+01
1.092857142857142918e+02	2.486090225563909826e+02	8.171957247715481287e+01
1.099248120300751879e+02	2.486090225563909826e+02	8.185331002297502323e+01
1.105639097744360981e+02	2.486090225563909826e+02	8.198245302137705437e+01
1.112030075187969942e+02	2.486090225563909826e+02	8.210699117662393576e+01
1.118421052631579045e+02	2.486090225563909826e+02	8.222691453093743519e+01
1.124812030075188005e+02	2.486090225563909826e+02	8.234221346837554734e+01
1.131203007518796966e+02	2.486090225563909826e+02	8.245287871859467543e+01
1.137593984962406068e+02	2.486090225563909826e+02	8.255890136049352179e+01
1.143984962406015029e+02	2.486090225563909826e+02	8.266027282573529078e+01
1.150375939849624132e+02	2.486090225563909826e+02	8.275698490214472258e+01
1.156766917293233092e+02	2.486090225563909826e+02	8.284902973697766981e+01
1.163157894736842195e+02	2.486090225563909826e+02	8.293639984005913846e+01
1.169548872180451156e+02	2.486090225563909826e+02	8.301908808678795992e+01
1.175939849624060116e+02	2.486090225563909826e+02	8.309708772100455576e+01
1.182330827067669219e+02	2.486090225563909826e+02	8.317039235771970596e+01
1.188721804511278179e+02	2.486090225563909826e+02	8.323899598570109504e+01
1.195112781954887282e+02	2.486090225563909826e+02	8.330289296991632852e+01
1.201503759398496243e+02	2.486090225563909826e+02	8.336207805382868230e+01
1.207894736842105345e+02	2.486090225563909826e+02	8.341654636154454749e+01
1.214285714285714306e+02	2.486090225563909826e+02	8.346629339981021189e+01
1.220676691729323409e+02	2.486090225563909826e+02	8.351131505985593151e+01
1.227067669172932369e+02	2.486090225563909826e+02	8.355160761908555855e+01
1.233458646616541330e+02	2.486090225563909826e+02	8.358716774261039006e+01
1.239849624060150433e+02	2.486090225563909826e+02	8.361799248462516232e+01
1.246240601503759393e+02	2.486090225563909826e+02	8.364407928962593530e+01
1.252631578947368496e+02	2.486090225563909826e+02	8.366542599346739451e+01
1.259022556390977456e+02	2.486090225563909826e+02	8.368203082425942796e+01
1.265413533834586559e+02	2.486090225563909826e+02	8.369389240310199796e+01
1.271804511278195520e+02	2.486090225563909826e+02	8.370100974465728427e+01
1.278195488721804622e+02	2.486090225563909826e+02	8.370338225755885730e+01
1.284586466165413583e+02	2.486090225563909826e+02	8.370100974465728427e+01
1.290977443609022544e+02	2.486090225563909826e+02	8.369389240310199796e+01
1.297368421052631504e+02	2.486090225563909826e+02	8.368203082425942796e+01
1.303759398496240749e+02	2.486090225563909826e+02	8.366542599346739451e+01
1.310150375939849710e+02	2.486090225563909826e+02	8.364407928962593530e+01
1.316541353383458670e+02	2.486090225563909826e+02	8.361799248462516232e+01
1.322932330827067631e+02	2.486090225563909826e+02	8.358716774261039006e+01
1.329323308270676876e+02	2.486090225563909826e+02	8.355160761908555855e+01
1.335714285714285836e+02	2.486090225563909826e+02	8.351131505985593151e+01
1.342105263157894797e+02	2.486090225563909826e+02	8.346629339981021189e+01
1.348496240601503757e+02	2.486090225563909826e+02	8.341654636154454749e+01
1.354887218045112718e+02	2.486090225563909826e+02	8.336207805382868230e+01
1.361278195488721963e+02	2.486090225563909826e+02	8.330289296991632852e+01
1.367669172932330923e+02	2.486090225563909826e+02	8.323899598570109504e+01
1.374060150375939884e+02	2.486090225563909826e+02	8.317039235771970596e+01
1.380451127819548844e+02	2.486090225563909826e+02	8.309708772100455576e+01
1.386842105263157805e+02	2.486090225563909826e+02	8.301908808678795992e+01
1.393233082706767050e+02	2.486090225563909826e+02	8.293639984005913846e+01
1.399624060150376010e+02	2.486090225563909826e+02	8.284902973697766981e+01
1.406015037593984971e+02	2.486090225563909826e+02	8.275698490214472258e+01
1.412406015037593932e+02	2.486090225563909826e+02	8.266027282573529078e+01
1.418796992481203176e+02	2.486090225563909826e+02	8.255890136049352179e+01
1.425187969924812137e+02	2.486090225563909826e+02	8.245287871859467543e+01
1.431578947368421098e+02	2.486090225563909826e+02	8.234221346837554734e+01
1.437969924812030058e+02	2.486090225563909826e+02	8.222691453093743519e+01
1.444360902255639019e+02	2.486090225563909826e+02	8.210699117662393576e+01
1.450751879699248263e+02	2.486090225563909826e+02	8.198245302137705437e+01
1.457142857142857224e+02	2.486090225563909826e+02	8.185331002297502323e+01
1.463533834586466185e+02	2.486090225563909826e+02	8.171957247715481287e+01
1.469924812030075145e+02	2.486090225563909826e+02	8.158125101362310261e+01
1.476315789473684390e+02	2.486090225563909826e+02	8.143835659195893584e+01
1.482706766917293351e+02	2.486090225563909826e+02	8.129090049741206769e+01
1.514661654135338438e+02	2.486090225563909826e+02	8.048561216191944823e+01
1.521052631578947398e+02	2.486090225563909826e+02	8.031104070376970583e+01
1.003383458646616617e+02	2.479699248120300865e+02	8.025056330562894402e+01
1.009774436090225578e+02	2.479699248120300865e+02	8.044835560069910230e+01
1.035338345864661704e+02	2.479699248120300865e+02	8.119500420730136625e+01
1.041729323308270665e+02	2.479699248120300865e+02	8.137046442209208408e+01
1.048120300751879768e+02	2.479699248120300865e+02	8.154141614638957947e+01
1.054511278195488728e+02	2.479699248120300865e+02	8.170784603739268448e+01
1.060902255639097831e+02	2.479699248120300865e+02	8.186974105460362239e+01
1.067293233082706791e+02	2.479699248120300865e+02	8.202708846469629123e+01
1.073684210526315894e+02	2.479699248120300865e+02	8.217987584630081699e+01
1.080075187969924855e+02	2.479699248120300865e+02	8.232809109470065323e+01
1.086466165413533815e+02	2.479699248120300865e+02	8.247172242643817697e+01
1.092857142857142918e+02	2.479699248120300865e+02	8.261075838382490133e+01
1.099248120300751879e+02	2.479699248120300865e+02	8.274518783935236854e+01
1.105639097744360981e+02	2.479699248120300865e+02	8.287499999999998579e+01
1.112030075187969942e+02	2.479699248120300865e+02	8.300018441143608072e+01
1.118421052631579045e+02	2.479699248120300865e+02	8.312073096210818335e+01
1.124812030075188005e+02	2.479699248120300865e+02	8.323662988721956424e+01
1.131203007518796966e+02	2.479699248120300865e+02	8.334787177258769475e+01
1.137593984962406068e+02	2.479699248120300865e+02	8.345444755838174444e+01
1.143984962406015029e+02	2.479699248120300865e+02	8.355634854273549195e+01
1.150375939849624132e+02	2.479699248120300865e+02	8.365356638523230970e+01
1.156766917293233092e+02	2.479699248120300865e+02	8.374609311025922409e+01
1.163157894736842195e+02	2.479699248120300865e+02	8.383392111022698145e+01
1.169548872180451156e+02	2.479699248120300865e+02	8.391704314865259562e+01
1.175939849624060116e+02	2.479699248120300865e+02	8.399545236310234486e+01
1.182330827067669219e+02	2.479699248120300865e+02	8.406914226799187873e+01
